"vars","pval","adjp","odds","exp","obs","size"
"pop_Y0-14",0.437618346307595,1,0,0.673469387755102,0,33
"pop_Y15-24",0.437618346307595,1,0,0.673469387755102,0,33
"pop_Y25-64",0.437618346307595,1,0,0.673469387755102,0,33
"emp_Y25-64_ED0-2",0.437618346307595,1,0,0.673469387755102,0,33
"emp_FT",0.437618346307595,1,0,0.673469387755102,0,33
"emp_Y25-64_NaceG-I",0.437618346307595,1,0,0.673469387755102,0,33
"emp_Y25-64_NaceO-Q",0.437618346307595,1,0,0.673469387755102,0,33
"emp_Y25-64_NaceR-U",0.437618346307595,1,0,0.673469387755102,0,33
"unemp_YGE25",0.437618346307595,1,0,0.673469387755102,0,33
"earn_OC1_G-N",0.437618346307595,1,0,0.673469387755102,0,33
"emp_Y15-24_ED0-2",0.451293919629707,1,0,0.653061224489796,0,32
"emp_Y15-24_ED3-4",0.451293919629707,1,0,0.653061224489796,0,32
"emp_YGE65",0.451293919629707,1,0,0.653061224489796,0,32
"emp_Y15-24_NaceG-I",0.451293919629707,1,0,0.653061224489796,0,32
"emp_Y25-64_NaceJ",0.451293919629707,1,0,0.653061224489796,0,32
"emp_Y25-64_NaceK",0.451293919629707,1,0,0.653061224489796,0,32
"unemp_Y15-24",0.451293919629707,1,0,0.653061224489796,0,32
"emp_Y25-64_NaceA",0.465179886387545,1,0,0.63265306122449,0,31
"emp_Y15-24_NaceB-E",0.465179886387545,1,0,0.63265306122449,0,31
"emp_Y15-24_ED5-8",0.479276246581107,1,0,0.612244897959184,0,30
"emp_Y15-24_NaceO-Q",0.479276246581107,1,0,0.612244897959184,0,30
"emp_Y15-24_NaceF",0.508100147275405,1,0,0.571428571428571,0,28
"emp_Y25-64_NaceL",0.508100147275405,1,0,0.571428571428571,0,28
"emp_Y15-24_NaceM_N",0.508100147275405,1,0,0.571428571428571,0,28
"emp_Y15-24_NaceR-U",0.522827687776141,1,0,0.551020408163265,0,27
"earn_OC6_P-S",0.568272669892699,1,0,0.489795918367347,0,24
"rooms_pp",0.63181148748159,1,0,0.408163265306122,0,20
"emp_Y15-24_NaceA",0.63181148748159,1,0,0.408163265306122,0,20
"emp_Y15-24_NaceJ",0.68167473174837,1,0,0.346938775510204,0,17
"ARPR",0.733431516936672,1,0,0.285714285714286,0,14
"low_work",0.733431516936672,1,0,0.285714285714286,0,14
"mat_depriv",0.733431516936672,1,0,0.285714285714286,0,14
"ARPR_socexcl",0.733431516936672,1,0,0.285714285714286,0,14
"emp_Y15-24_NaceK",0.751104565537555,1,0,0.26530612244898,0,13
"emp_PT",0.888912265937303,1,2,0.673469387755102,1,33
"emp_Y25-64_NaceF",0.888912265937303,1,2,0.673469387755102,1,33
"emp_Y25-64_NaceM_N",0.895644855880497,1,2.09677419354839,0.653061224489796,1,32
"training",0.895644855880497,1,2.09677419354839,0.653061224489796,1,32
"emp_Y15-24_NaceL",0.939406690511256,1,0,0.0612244897959184,0,3
"pop_Total",1,1,Inf,0.673469387755102,2,33
"pop_Y65-74",1,1,Inf,0.673469387755102,2,33
"pop_YGE75",1,1,Inf,0.673469387755102,2,33
"emp_Y25-64_ED3-4",1,1,Inf,0.673469387755102,2,33
"emp_Y25-64_ED5-8",1,1,Inf,0.673469387755102,2,33
"emp_Y15-24",1,1,Inf,0.673469387755102,2,33
"emp_Y25-64",1,1,Inf,0.673469387755102,2,33
"emp_Y25-64_NaceB-E",1,1,Inf,0.673469387755102,2,33
"GDP",1,1,Inf,0.673469387755102,2,33
"GVAgr",1,1,Inf,0.428571428571429,2,21
"disp_income",1,1,Inf,0.673469387755102,2,33
"earn_OC1_B-F",1,1,Inf,0.775510204081633,2,38
"earn_OC2_B-F",1,1,Inf,0.755102040816326,2,37
"earn_OC3_B-F",1,1,Inf,0.673469387755102,2,33
"earn_OC4_B-F",1,1,Inf,0.673469387755102,2,33
"earn_OC5_B-F",1,1,Inf,0.63265306122449,2,31
"earn_OC6_B-F",1,1,Inf,0.306122448979592,2,15
"earn_OC7_B-F",1,1,Inf,0.673469387755102,2,33
"earn_OC8_B-F",1,1,Inf,0.775510204081633,2,38
"earn_OC9_B-F",1,1,Inf,0.673469387755102,2,33
"earn_OC2_G-N",1,1,Inf,0.673469387755102,2,33
"earn_OC3_G-N",1,1,Inf,0.673469387755102,2,33
"earn_OC4_G-N",1,1,Inf,0.673469387755102,2,33
"earn_OC5_G-N",1,1,Inf,0.755102040816326,2,37
"earn_OC6_G-N",1,1,Inf,0.489795918367347,2,24
"earn_OC7_G-N",1,1,Inf,0.63265306122449,2,31
"earn_OC8_G-N",1,1,Inf,0.63265306122449,2,31
"earn_OC9_G-N",1,1,Inf,0.775510204081633,2,38
"earn_OC1_P-S",1,1,Inf,0.653061224489796,2,32
"earn_OC2_P-S",1,1,Inf,0.755102040816326,2,37
"earn_OC3_P-S",1,1,Inf,0.63265306122449,2,31
"earn_OC4_P-S",1,1,Inf,0.653061224489796,2,32
"earn_OC5_P-S",1,1,Inf,0.653061224489796,2,32
"earn_OC7_P-S",1,1,Inf,0.653061224489796,2,32
"earn_OC8_P-S",1,1,Inf,0.63265306122449,2,31
"earn_OC9_P-S",1,1,Inf,0.653061224489796,2,32
"expend_ED5-8",1,1,Inf,0.571428571428571,2,28
