"vars","pval","adjp","odds","exp","obs","size"
"GVAgr",0.0286135072585735,0.30296654744372,Inf,0.346938775510204,2,17
"emp_Y25-64_NaceL",0.0441826215022091,0.30296654744372,Inf,0.428571428571429,2,21
"emp_Y15-24_ED3-4",0.0580685882600463,0.30296654744372,Inf,0.489795918367347,2,24
"emp_Y15-24",0.0580685882600463,0.30296654744372,Inf,0.489795918367347,2,24
"emp_YGE65",0.0580685882600463,0.30296654744372,Inf,0.489795918367347,2,24
"pop_Y0-14",0.0631180307174416,0.30296654744372,Inf,0.510204081632653,2,25
"pop_Y15-24",0.0631180307174416,0.30296654744372,Inf,0.510204081632653,2,25
"emp_Y25-64_ED3-4",0.0631180307174416,0.30296654744372,Inf,0.510204081632653,2,25
"emp_TF",0.0631180307174416,0.30296654744372,Inf,0.510204081632653,2,25
"emp_Y25-64",0.0631180307174416,0.30296654744372,Inf,0.510204081632653,2,25
"emp_Y15-24_NaceF",0.384388807069219,1,3.8,0.428571428571429,1,21
"emp_Y15-24_NaceM_N",0.384388807069219,1,3.8,0.428571428571429,1,21
"emp_Y25-64_NaceJ",0.431727330107301,1,3.17391304347826,0.489795918367347,1,24
"GDP",0.462234378287397,1,2.84,0.530612244897959,1,26
"pop_Total",1,1,0,0.510204081632653,0,25
"pop_Y25-64",1,1,0,0.510204081632653,0,25
"pop_Y65-74",1,1,0,0.510204081632653,0,25
"pop_YGE75",1,1,0,0.510204081632653,0,25
"ARPR",1,1,0,0.204081632653061,0,10
"low_work",1,1,0,0.204081632653061,0,10
"rooms_pp",1,1,0,0.26530612244898,0,13
"mat_depriv",1,1,0,0.204081632653061,0,10
"ARPR_socexcl",1,1,0,0.224489795918367,0,11
"emp_Y15-24_ED0-2",1,1,0,0.489795918367347,0,24
"emp_Y25-64_ED0-2",1,1,0,0.510204081632653,0,25
"emp_Y15-24_ED5-8",1,1,0,0.448979591836735,0,22
"emp_Y25-64_ED5-8",1,1,0,0.510204081632653,0,25
"emp_TP",1,1,0,0.510204081632653,0,25
"emp_Y15-24_NaceA",1,1,0,0.306122448979592,0,15
"emp_Y25-64_NaceA",1,1,0,0.469387755102041,0,23
"emp_Y15-24_NaceB-E",1,1,0,0.469387755102041,0,23
"emp_Y25-64_NaceB-E",1,1,0,0.510204081632653,0,25
"emp_Y25-64_NaceF",1,1,0,0.510204081632653,0,25
"emp_Y15-24_NaceG-I",1,1,0,0.489795918367347,0,24
"emp_Y25-64_NaceG-I",1,1,0,0.510204081632653,0,25
"emp_Y15-24_NaceJ",1,1,0,0.26530612244898,0,13
"emp_Y15-24_NaceK",1,1,0,0.204081632653061,0,10
"emp_Y25-64_NaceK",1,1,0,0.489795918367347,0,24
"emp_Y15-24_NaceL",1,1,0,0.0408163265306122,0,2
"emp_Y25-64_NaceM_N",1,1,0,0.489795918367347,0,24
"emp_Y15-24_NaceO-Q",1,1,0,0.469387755102041,0,23
"emp_Y25-64_NaceO-Q",1,1,0,0.510204081632653,0,25
"emp_Y15-24_NaceR-U",1,1,0,0.428571428571429,0,21
"emp_Y25-64_NaceR-U",1,1,0,0.510204081632653,0,25
"unemp_Y15-24",1,1,0,0.489795918367347,0,24
"unemp_YGE25",1,1,0,0.489795918367347,0,24
"disp_income",1,1,0,0.489795918367347,0,24
"training",1,1,0,0.510204081632653,0,25
