"vars","pval","adjp","odds","exp","obs","size"
"pop_Total",0.795918367346938,1,0,0.204081632653061,0,20
"pop_Y0-14",0.795918367346938,1,0,0.204081632653061,0,20
"pop_Y15-24",0.795918367346938,1,0,0.204081632653061,0,20
"pop_Y65-74",0.795918367346938,1,0,0.204081632653061,0,20
"pop_YGE75",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_ED0-2",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_ED3-4",0.795918367346938,1,0,0.204081632653061,0,20
"emp_TF",0.795918367346938,1,0,0.204081632653061,0,20
"emp_TP",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y15-24",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceB-E",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceF",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceG-I",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceM_N",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceO-Q",0.795918367346938,1,0,0.204081632653061,0,20
"unemp_YGE25",0.795918367346938,1,0,0.204081632653061,0,20
"training",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y15-24_ED3-4",0.806122448979592,1,0,0.193877551020408,0,19
"emp_YGE65",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y25-64_NaceA",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y15-24_NaceB-E",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y15-24_NaceG-I",0.806122448979592,1,0,0.193877551020408,0,19
"unemp_Y15-24",0.806122448979592,1,0,0.193877551020408,0,19
"disp_income",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y15-24_ED5-8",0.816326530612245,1,0,0.183673469387755,0,18
"emp_Y15-24_NaceF",0.826530612244898,1,0,0.173469387755102,0,17
"emp_Y25-64_NaceL",0.826530612244898,1,0,0.173469387755102,0,17
"emp_Y15-24_NaceM_N",0.826530612244898,1,0,0.173469387755102,0,17
"rooms_pp",0.86734693877551,1,0,0.13265306122449,0,13
"emp_Y15-24_NaceA",0.877551020408163,1,0,0.122448979591837,0,12
"emp_Y15-24_NaceJ",0.887755102040816,1,0,0.112244897959184,0,11
"ARPR",0.918367346938776,1,0,0.0816326530612245,0,8
"low_work",0.918367346938776,1,0,0.0816326530612245,0,8
"mat_depriv",0.918367346938776,1,0,0.0816326530612245,0,8
"ARPR_socexcl",0.918367346938776,1,0,0.0816326530612245,0,8
"emp_Y15-24_NaceK",0.918367346938776,1,0,0.0816326530612245,0,8
"emp_Y15-24_NaceL",0.979591836734694,1,0,0.0204081632653061,0,2
"pop_Y25-64",1,1,Inf,0.204081632653061,1,20
"emp_Y15-24_ED0-2",1,1,Inf,0.193877551020408,1,19
"emp_Y25-64_ED5-8",1,1,Inf,0.204081632653061,1,20
"emp_Y25-64_NaceJ",1,1,Inf,0.193877551020408,1,19
"emp_Y25-64_NaceK",1,1,Inf,0.193877551020408,1,19
"emp_Y15-24_NaceO-Q",1,1,Inf,0.183673469387755,1,18
"emp_Y15-24_NaceR-U",1,1,Inf,0.173469387755102,1,17
"emp_Y25-64_NaceR-U",1,1,Inf,0.204081632653061,1,20
"GDP",1,1,Inf,0.204081632653061,1,20
"GVAgr",1,1,Inf,0.13265306122449,1,13
