"vars","pval","adjp","odds","exp","obs","size"
"pop_Total",0.0396825396825397,1,Inf,0.428571428571429,2,6
"emp_Y25-64_ED0-2",0.0396825396825397,1,Inf,0.428571428571429,2,6
"emp_Y25-64_NaceR-U",0.0396825396825397,1,Inf,0.428571428571429,2,6
"pop_Y25-64",0.388888888888889,1,4.2,0.428571428571429,1,6
"pop_YGE75",0.388888888888889,1,4.2,0.428571428571429,1,6
"ARPR",0.388888888888889,1,4.2,0.428571428571429,1,6
"low_work",0.388888888888889,1,4.2,0.428571428571429,1,6
"unemp_Y15-24",0.388888888888889,1,4.2,0.428571428571429,1,6
"unemp_YGE25",0.388888888888889,1,4.2,0.428571428571429,1,6
"earn_OC1_B-F",0.388888888888889,1,4.2,0.428571428571429,1,6
"earn_OC1_P-S",0.388888888888889,1,4.2,0.428571428571429,1,6
"earn_OC2_P-S",0.388888888888889,1,4.2,0.428571428571429,1,6
"rooms_pp",0.595238095238095,1,1.88888888888889,0.714285714285714,1,10
"pop_Y0-14",1,1,0,0.428571428571429,0,6
"pop_Y15-24",1,1,0,0.428571428571429,0,6
"pop_Y65-74",1,1,0,0.428571428571429,0,6
"mat_depriv",1,1,0,0.428571428571429,0,6
"ARPR_socexcl",1,1,0,0.428571428571429,0,6
"emp_Y15-24_ED0-2",1,1,0,0.428571428571429,0,6
"emp_Y15-24_ED3-4",1,1,0,0.428571428571429,0,6
"emp_Y25-64_ED3-4",1,1,0,0.428571428571429,0,6
"emp_Y15-24_ED5-8",1,1,0,0.428571428571429,0,6
"emp_Y25-64_ED5-8",1,1,0,0.428571428571429,0,6
"emp_FT",1,1,0,0.428571428571429,0,6
"emp_PT",1,1,0,0.428571428571429,0,6
"emp_Y15-24",1,1,0,0.428571428571429,0,6
"emp_Y25-64",1,1,0,0.428571428571429,0,6
"emp_YGE65",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceA",1,1,0,0.428571428571429,0,6
"emp_Y25-64_NaceA",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceB-E",1,1,0,0.428571428571429,0,6
"emp_Y25-64_NaceB-E",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceF",1,1,0,0.428571428571429,0,6
"emp_Y25-64_NaceF",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceG-I",1,1,0,0.428571428571429,0,6
"emp_Y25-64_NaceG-I",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceJ",1,1,0,0.357142857142857,0,5
"emp_Y25-64_NaceJ",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceK",1,1,0,0.285714285714286,0,4
"emp_Y25-64_NaceK",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceL",1,1,0,0.142857142857143,0,2
"emp_Y25-64_NaceL",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceM_N",1,1,0,0.428571428571429,0,6
"emp_Y25-64_NaceM_N",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceO-Q",1,1,0,0.428571428571429,0,6
"emp_Y25-64_NaceO-Q",1,1,0,0.428571428571429,0,6
"emp_Y15-24_NaceR-U",1,1,0,0.428571428571429,0,6
"GDP",1,1,0,0.428571428571429,0,6
"GVAgr",1,1,0,0.428571428571429,0,6
"disp_income",1,1,0,0.428571428571429,0,6
"training",1,1,0,0.428571428571429,0,6
"earn_OC2_B-F",1,1,0,0.428571428571429,0,6
"earn_OC3_B-F",1,1,0,0.428571428571429,0,6
"earn_OC4_B-F",1,1,0,0.428571428571429,0,6
"earn_OC5_B-F",1,1,0,0.357142857142857,0,5
"earn_OC6_B-F",1,1,0,0.214285714285714,0,3
"earn_OC7_B-F",1,1,0,0.428571428571429,0,6
"earn_OC8_B-F",1,1,0,0.428571428571429,0,6
"earn_OC9_B-F",1,1,0,0.428571428571429,0,6
"earn_OC1_G-N",1,1,0,0.428571428571429,0,6
"earn_OC2_G-N",1,1,0,0.428571428571429,0,6
"earn_OC3_G-N",1,1,0,0.428571428571429,0,6
"earn_OC4_G-N",1,1,0,0.428571428571429,0,6
"earn_OC5_G-N",1,1,0,0.428571428571429,0,6
"earn_OC6_G-N",1,1,0,0.285714285714286,0,4
"earn_OC7_G-N",1,1,0,0.428571428571429,0,6
"earn_OC8_G-N",1,1,0,0.428571428571429,0,6
"earn_OC9_G-N",1,1,0,0.428571428571429,0,6
"earn_OC3_P-S",1,1,0,0.428571428571429,0,6
"earn_OC4_P-S",1,1,0,0.428571428571429,0,6
"earn_OC5_P-S",1,1,0,0.428571428571429,0,6
"earn_OC6_P-S",1,1,0,0.285714285714286,0,4
"earn_OC7_P-S",1,1,0,0.357142857142857,0,5
"earn_OC8_P-S",1,1,0,0.357142857142857,0,5
"earn_OC9_P-S",1,1,0,0.428571428571429,0,6
"expend_ED5-8",1,1,0,0.357142857142857,0,5
