"vars","pval","adjp","odds","exp","obs","size"
"pop_Y25-64",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"ARPR",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"mat_depriv",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"ARPR_socexcl",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"emp_Y15-24_ED3-4",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"emp_Y15-24_ED5-8",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"emp_Y25-64_NaceG-I",0.0451770451770452,0.490493633350776,23,0.428571428571429,2,3
"emp_Y15-24_NaceL",0.142857142857143,1,Inf,0.142857142857143,1,1
"emp_Y15-24_NaceK",0.26984126984127,1,7.66666666666667,0.285714285714286,1,2
"low_work",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"emp_TF",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_NaceB-E",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_NaceF",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"emp_Y25-64_NaceF",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"emp_Y15-24_NaceR-U",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"GVAgr",0.382173382173382,1,3.66666666666667,0.428571428571429,1,3
"pop_Total",1,1,0,0.428571428571429,0,3
"pop_Y0-14",1,1,0,0.428571428571429,0,3
"pop_Y15-24",1,1,0,0.428571428571429,0,3
"pop_Y65-74",1,1,0,0.428571428571429,0,3
"pop_YGE75",1,1,0,0.428571428571429,0,3
"rooms_pp",1,1,0,0.714285714285714,0,5
"emp_Y15-24_ED0-2",1,1,0,0.428571428571429,0,3
"emp_Y25-64_ED0-2",1,1,0,0.428571428571429,0,3
"emp_Y25-64_ED3-4",1,1,0,0.428571428571429,0,3
"emp_Y25-64_ED5-8",1,1,0,0.428571428571429,0,3
"emp_TP",1,1,0,0.428571428571429,0,3
"emp_Y15-24",1,1,0,0.428571428571429,0,3
"emp_Y25-64",1,1,0,0.428571428571429,0,3
"emp_YGE65",1,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceA",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceA",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceB-E",1,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceG-I",1,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceJ",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceJ",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceK",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceL",1,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceM_N",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceM_N",1,1,0,0.428571428571429,0,3
"emp_Y15-24_NaceO-Q",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceO-Q",1,1,0,0.428571428571429,0,3
"emp_Y25-64_NaceR-U",1,1,0,0.428571428571429,0,3
"unemp_Y15-24",1,1,0,0.428571428571429,0,3
"unemp_YGE25",1,1,0,0.428571428571429,0,3
"GDP",1,1,0,0.428571428571429,0,3
"disp_income",1,1,0,0.428571428571429,0,3
"training",1,1,0,0.428571428571429,0,3
"earn_OC1_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC2_NaceB-F",1,1,0,0.571428571428571,0,4
"earn_OC3_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC4_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC5_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC6_NaceB-F",1,1,0,0.285714285714286,0,2
"earn_OC7_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC8_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC9_NaceB-F",1,1,0,0.428571428571429,0,3
"earn_OC1_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC2_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC3_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC4_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC5_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC6_NaceG-N",1,1,0,0.285714285714286,0,2
"earn_OC7_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC8_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC9_NaceG-N",1,1,0,0.428571428571429,0,3
"earn_OC1_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC2_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC3_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC4_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC5_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC6_NaceP-S",1,1,0,0.285714285714286,0,2
"earn_OC7_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC8_NaceP-S",1,1,0,0.428571428571429,0,3
"earn_OC9_NaceP-S",1,1,0,0.428571428571429,0,3
"expend_ED5-8",1,1,0,0.428571428571429,0,3
